title,text
2월 유로존 실업률 7.3%…전망치보다 0.1%P↓,아시아경제 임온유 기자 2월 유로존 유로화 사용 19개국 의 실업률이 7.3%인 것으로 나타났다. 유럽연합 EU 통계기구 유로스타트는 1일 현지시간 지난 2월 유로존의 실업률이 7.3%를 기록했다고 밝혔다. 이는 전망치 7.4% 와 유사한 수준으로 0.1% 포인트 낮은 수치다. 전월 7.4%와 비교해도 0.1%포인트 낮다.
그래픽코스닥 작년 실적…영업익 9.3조원,서울 뉴시스 1일 코스닥협회에 따르면 연결 기준 지난해 코스닥시장의 매출은 181조5905억원 영업이익은 9조2903억원으로 전년 대비 각각 8.39% 4.63% 증가했다. 그래픽 안지혜 기자 hokma newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 02 721 7470 로 보내주시면 적극 반영하겠습니다.
그래픽코스피 작년 순익 반토막,서울 뉴시스 1일 한국거래소에 따르면 유가증권시장에 상장된 12월 결산 코스피 상장사의 지난해 연결 기준 영업이익은 102조285억원으로 전년대비 37.04% 감소했고 순이익은 52조4420억원으로 52.82% 감소했다. 그래픽 안지혜 기자 hokma newsis.com 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부 n photo newsis.com 02 721 7470 로 보내주시면 적극 반영하겠습니다.
SK울산CLX 코로나 예방 위해 현장직 교육 온라인 강의로 대체,SK울산콤플렉스 CLX 훈련교관이 교육훈련생 대상 온라인 실시간 강의를 진행하고 있다. 사진제공 SK이노베이션 서울경제 SK이노베이션 096770 은 SK울산콤플렉스 CLX 현장 기술직 훈련생 교육에 온라인 실시간 강의를 도입했다고 1일 밝혔다. 해당 과정이 시작된 지 30년 만에 처음이다. 회사에 따르면 SK울산CLX 교육 훈련생 4기 113명은 신종코로나바이러스 감염증 코로나19 확산 예방을 위해 지난 2월26일부터 재택으로 학습하고 있다. 온라인 실시간 강의는 효율적인 지도와 높은 학습효과를 위해 지난달 5일부터 도입됐다. 회사는 재택근무 종료 시점까지 실시간 강의를 진행하기로 했다. 기계 설비와 공정 화재·안전 등 생산 현장에 필수적인 지식을 폭넓게 다루는 강의는 오전 10 12시 오후 2 4시 하루 2과정으로 열린다. 비대면으로 이론을 배운 뒤에는 6개월간 현장 실습을 거친다. 회사 측은 “교육관이 교육생의 출석 여부를 실시간으로 파악하고 훈련생도 실시간 질의응답을 할 수 있어 효율성이 높아졌다”고 전했다. 정진수 SK에너지 CLX문화혁신실 훈련교관은 “훈련생들이 흥미를 잃지 않고 적극적으로 학습할 수 있도록 실시간 퀴즈 등 흥미 유발 요소를 보완하겠다”고 말했다.
카카오뱅크 내년 금융기술硏 세운다…망분리 예외 인정,금융위 혁신금융서비스 9건 지정 이데일리 김인경 기자 카카오뱅크가 망 분리 예외를 인정받아 금융회사 최초로 금융기술연구소를 설립한다. 카카오뱅크는 내년께 설립된 금융기술연구소를 통해 핀테크와 IT기업의 손을 잡고 신기술 금융서비스를 연구하게 된다. 1일 금융위원회는 이날 정례회의를 열고 9건의 혁신금융서비스를 지정했다. 이번 혁신금융서비스에는 카카오뱅크 내 금융기술연구소 설립 허가가 포함됐다. 이 금융기술연구소는 내년께 출범한다. 현행 전자금융법과 전자금융감독규정에 따르면 금융회사는 전자금융거래의 안전성과 신뢰성을 위해 망분리 환경을 기초로 한 보안 인프라를 구축해야 한다. 하지만 금융위는 카카오뱅크의 연구소는 금융업무 수행과 직접적인 연관이 없고 금융회사의 내부망과는 독립적으로 구성되는 만큼 망분리 예외를 인정하기로 했다. 이에 따라 금융사인 카카오은행과 핀테크기업들이 함께 인공지능이나 생체인증 보안 등 디지털 신기술 연구·개발을 폭넓게 수행해 다양한 혁신 서비스를 도모할 방침이다. 금융위는 이와 함께 콰라소프트와 미래에셋대우증권이 함께 하는 모바일 소액투자 플랫폼도 혁신금융서비스로 지정했다. 투자자가 모바일 플랫폼에서 해외 주식의 소액 투자를 할 수 있도록 지원하는 이 서비스는 비대면 신탁계약이 가능하도록 규제를 개선하고 해외 주식의 소수점 단위 매매를 위해 신탁업자가 신탁재산간 거래를 할 수 있게 규제를 풀었다. 또 신용보증기금 신보 은 상거래 매출채권을 매입하면서 판매기업에 자금을 제공하고 매출채권 만기일에 구매기업의 대금을 회수하는 상환청구권 없는 without recourse 팩토링 금융서비스를 혁신금융서비스로 내놓는다. 아울러 레이니스트의 고객자산 및 소비변동에 따른 금융주치의 서비스와 현대해상의 온라인 플랫폼을 활용한 모바일 보험 쿠폰 서비스도 이번에 혁신금융서비스로 선정됐다. 한편 금융위는 지난 2019년 4월 금융규제 샌드박스를 시행한 후 1년간 총 102건을 지정해 규제를 완화하고 혁신을 도모했다고 밝혔다. 금융위는 “현재 코로나19로 경제상황이 어렵지만 이를 극복하기 위해 핀테크와 디지털 금융에 대한 노력을 지속할 것”이라며 “금융규제샌드박스를 중단없이 흔들림없이 이어나가겠다”고 덧붙였다.
MG손보 대주주 변경 승인…15일 내 자본확충 마무리,서울 연합뉴스 구정모 기자 MG손해보험이 금융당국의 경영개선명령에서 벗어나기 위한 사실상 마지막 관문을 통과했다. 금융위원회는 1일 정례회의를 열고 MG손보의 대주주 변경 승인안을 의결했다. 이에 따라 MG손보의 업무집행조합원 GP 이 기존 자베즈파트너스에서 JC파트너스로 변경된다. 새마을금고가 손해보험사를 직접 소유할 수 없어 펀드를 조성해 펀드가 MG손보를 인수하는 형태로 사들였다. 그동안 펀드의 GP가 자베즈파트너스였는데 자본 확충에 어려움을 겪자 GP를 JC파트너스로 바꿨다. 펀드의 GP가 MG손보의 대주주여서 이번에 금융위의 대주주 변경 승인을 받게 됐다. MG손보는 앞으로 15일 이내 예정된 자본 확충을 마무리할 방침이다. 새마을금고 300억원 우리은행 200억원 에큐온캐피탈 200억원 리치앤코 200억원 아주캐피탈 100억원 등이 펀드에 투자하고 1천억원을 리파이낸싱하는 것이 자본 확충의 주요 내용이다. 앞서 MG손보는 건전성 지표인 지급여력 RBC 비율이 100% 아래로 내려가자 금융당국으로부터 경영개선명령을 받았다. MG손보는 경영개선계획안을 제출해 당국으로부터 자본 확충을 전제로 한 조건부 승인을 받았다. 계획된 자본 확충이 마무리되면 MG손보의 RBC 비율이 200% 가까이 오르게 돼 경영개선명령에서 벗어나게 된다. MG손보 관계자는 원활한 자본확충을 위한 GP 변경이 완료된 만큼 이제부터는 기한 내 자본확충에 최선을 다해 적기시정조치에서 탈피하고 새로운 도약을 시작할 것 이라고 말했다.
경남도 잘못된 토지경계 바로잡기 지적재조사 본격 추진,13개 시·군 45개 지적재조사지구 우선 지정 지적재조사 사업 시행 전 왼쪽 과 시행 후 경남도 제공. 재판매 및 DB 금지 창원 연합뉴스 경남도는 잘못된 토지경계를 바로잡기 위한 2020년도 지적재조사사업 을 본격 추진한다고 1일 밝혔다. 지적재조사사업은 토지 실제현황과 일치하지 않는 지적공부의 경계·지목 등 등록사항을 바로 잡고 일본강점기 토지조사 당시 사용한 지역좌표계 에서 세계 표준 측지계 기준인 미래형 디지털 지적 으로 전환해 국토를 효율적으로 관리하려고 추진한다. 올해 사업대상 69개 지구 1만4천924필지 중 3분의 2 이상 주민동의를 받은 45개 지구 9천579필지를 대상으로 우선 시행한다. 나머지 24개 지구 5천345필지에 대해서도 토지소유자 동의를 확보하는 대로 추진할 계획이다. 도는 올해 사업에 필요한 국비 34억원을 확보했다. 시·군의 지적재조사사업 인력 50여명을 충원해 지적재조사 측량 경계 협의 조정금 정산 등 후속 절차를 거쳐 내년까지 사업을 끝낼 계획이다. 도는 2012년부터 지난해까지 169개 지구 3만7천904필지를 정리했다. 54개 지구 1만1천96필지에 대해서는 경계 확정 및 조정금 산정 등 마무리 작업을 진행하고 있다. 2030년까지 도내 전체 필지의 12.2%인 58만4천여필지 274㎢의 지적불부합지를 지적재조사사업으로 정리할 계획이다. 박춘기 도 토지정보과장은 지적재조사사업은 잘못된 토지 경계를 바로잡아 반듯하고 가치 있는 땅으로 만들고 정확한 지적정보를 제공하는 기반이 된다 며 도에서 새로 추진하는 스마트 공간정보 플랫폼 구축사업의 기초 자료도 되는 지적재조사사업에 주민들의 적극적인 동의와 협조를 당부한다 고 말했다.
삼성전자 브라질 출장 직원들 코로나19 확진종합,미국 오스틴 반도체 사업장에서도 확진자 나와 사업장 영향 생산라인 중단 없어 CBS노컷뉴스 최인수 기자 사진 황진환 기자 자료사진 삼성전자 구미사업장 직원 2명이 브라질 출장 이후 코로나19 확진 판정을 받았다. 1일 삼성전자에 따르면 구미사업장 무선사업부 직원 2명은 지난달 30일 브라질에서 귀국한 뒤 받은 진단검사에서 코로나19 양성 판정을 받았다. 지난 2월초 함께 브라질로 출국해 현지 업무를 본 이들 직원은 귀국 뒤 자가격리를 해 국내 사업장에는 영향을 주지 않은 것으로 알려졌다. 삼성전자의 브라질 공장 2곳은 최근 가동을 멈춘 상태다. 앞서 같은 사업부에서 근무하는 삼성전자 직원 1명도 브라질 출장 후 확진 판정을 받았다. 또 수원사업장 근무 직원은 유럽 출장 후 확진됐다. 지난 주말에는 삼성전자의 미국 텍사스 오스틴 반도체 사업장에도 확진자가 나와 치료 중이다. 생산라인 가동 중단은 없었던 것으로 전해졌다.
투기과열지구 1순위청약 거주요건 1년→2년… 적용시기는,서울시내 한 아파트 밀집 지역. 사진 뉴시스 DB 서울과 과천 등 수도권 투기과열지구 지식정보타운과 3기 신도시 등 대규모 택지개발지구에서 분양하는 아파트 청약에서 1순위 자격을 얻으려면 해당 지역에서 2년 이상 거주해야 한다. 기존에는 1년 이상만 거주하면 1순위가 됐지만 앞으로는 거주요건이 2배 강화된다. 1일 규제개혁심의위원회에 따르면 최근 국토교통부의 ‘주택공급에 관한 규칙’ 개정안에 대해 심의를 진행한 결과 원안대로 가결했다. 규개위는 신종 코로나바이러스 감염증 코로나19 이후 회의를 열지 못하다가 서면 결의를 통해 이같이 결정했다. 이번 규칙 개정은 서울과 수도권 일부 지역의 과열된 청약 열기를 잠재우고 주택 실수요자에게 주택을 우선 공급하기 위한 조치다. 이를 위해 해당지역 1순위의 거주의무기간을 강화하고 재당첨 제한 기간을 강화하는 내용을 담았다. 수도권 지역 투기과열지구 서울 모든 지역 과천·광명·성남 분당·광명·하남 등 와 대규모 택지개발지구 과천 지식정보화타운 성남 위례 하남 미사·감일지구 등 에서 해당 지역 청약 1순위 거주요건이 최소 1년 이상에서 2년 이상으로 강화된다. 앞으로 분양가상한제 주택·투기과열지구 내 주택 당첨자는 당첨일로부터 10년간 조정대상지역은 7년 기존은 최장 5년 청약에 당첨될 수 없다. 개정 공급규칙은 다음주 법제처 심사를 거쳐 관보에 게재되고 이르면 오는 20일쯤 입주자모공고를 내는 단지부터 적용될 예정이다.
코로나 집콕생활… 야외서 긁은 신용카드 40% 넘게 줄었다,2월 국내카드 승인내역 살펴보니 승인건수 7.4%·금액 6.5% 증가 운수·시설관리업 대폭 줄었지만 온라인 도소매업종 급증이 상쇄 2월 야외시설에서의 카드 이용이 전월 대비 40% 이상 급감한 것으로 나타났다. 1월말 코로나19가 국내에 처음 발생하면서 감염 우려로 외부 활동을 최소화했기 때문이다. 1일 한국여신협회가 발표한 2월 국내카드 승인실적 자료에 따르면 2월 카드승인건수는 16억1000만건이었고 승인금액은 65조2000억원이었다. 지난해 2월과 비교할 때 승인건수와 승인금액이 각각 7.4% 6.5% 증가한 수치다. 카드 승인건수와 승인금액이 지난해 2월 대비 소폭 증가했지만 운수업 사업시설관리 등 야외활동 관련 카드 승인실적은 급감했다. 한국표준산업분류 기준에 따른 운수업의 2월 카드 승인실적은 7500억원으로 지난해 2월 1조3500억원과 비교하면 44.4% 급감했다. 야외시설 이용시 발생하는 사업시설관리 및 사업지원 서비스업에 대한 카드승인실적 또한 전년 2월과 비교할 때 42.2% 감소했다. 1월말 설 명절 후 국내에 코로나19 감염자가 확인되면서 감염 우려로 야외활동을 자제한 것이 카드승인실적으로 이어진 것이다. 숙박 및 음식점업에서의 2월 카드승인실적도 지난해 2월과 비교할 때 7.1% 감소했다. 아울러 예술 스포츠 및 여가관련 서비스업 카드승인실적 또한 전년동월 대비 3.3% 감소했다. 반면 온라인을 통한 구매 수요가 증가하면서 도매 및 소매업종 카드승인실적은 전년동월 대비 7.9% 증가한 31조1900억원을 기록했다. 또한 약국이나 병원 등 보건업 및 사회복지 서비스업에서의 카드승인실적은 3조9900억원으로 전년 2월 대비 7.9% 증가했다. 카드 평균승인금액은 신용카드 체크카드 법인카드 모두 소폭 하락했다. 2월 신용카드의 평균승인금액은 5만1770원으로 지난 1월 5만3017원 대비 2.4% 감소했고 전년 2월 대비해서도 1% 감소했다. 체크카드의 평균승인금액 2만2990원으로 전월 2만3430원 대비 1.9% 감소했다. 법인카드 또한 전월 대비 평균승인금액이 4.2% 감소한 11만4062원을 기록했다. 여신협회 관계자는 2월부터 코로나19 감염 우려로 야외활동을 자제하면서 이와 관련한 운수업 사업시설관리 카드승인이 줄었고 반면 온라인 구매를 위한 카드 이용은 증가했다 고 설명했다.
구미산단 찾은 文대통령 소재 국산화 적극 지원,코로나 위기 대응 간담회 문재인 대통령이 1일 경북 구미산업단지 내에 있는 코오롱인더스트리 구미사업장을 방문 관계자와 대화하고 있다. 문 대통령은 코로나19 극복방안과 관련 감염병의 공포가 클 때 고립과 단절 각자도생의 유혹에 빠지기 쉽지만 이는 결코 해법이 될 수 없다 며 연대와 협력만이 코로나19 극복의 답 이라고 강조했다. 뉴시스 산업통상자원부는 문재인 대통령과 관계부처 장관이 1일 구미 국가산업단지 내 코오롱인더스트리 공장을 방문해 디스플레이 소재 국산화 성공을 격려했다고 밝혔다. 코오롱인더스트리는 일본의 3대 수출규제 품목 중 하나인 플루오린 폴리이미드 PI 국산화에 성공 지난해 상반기부터 양산 중이다. 이 공장은 13.97㎝ 5.5인치 패널 기준으로 연간 약 3000만대분을 생산할 수 있는 대규모 설비를 갖췄다. PI는 고온에서 높은 내구성과 낮은 팽창성을 갖는 소재로 디스플레이 보호를 위해 유리 대신 사용한다. 우리 기업들은 대부분 일본 업체에 의존해왔다. 정부는 올해 신설된 소재·부품·장비 경쟁력 강화 특별회계에서 전년 대비 2배 이상 많은 2조1000억원의 예산을 투입한다. 아울러 이날 문재인 대통령과 산업통상자원부 중소벤처기업부 장관 등은 구미 산단 입주기업들과 코로나19 위기 대응에 관한 간담회를 가졌다. 정부는 코로나19 극복을 위해 지난 제1·2차 비상경제회의에서 금융시장 안정화 중소·중견기업 및 소상공인 자금지원 등이 포함된 100조원 α 규모의 민생·금융안정 패키지를 발표했다. 이 방안에 따라 5조5000억원 규모의 중소기업·소상공인 대상 특례보증 지원 등 총 29조2000억원 규모의 중소기업 소상공인 금융을 지원한다. 중소·중견기업에 29조1000억원 규모의 대출·보증 등 총 58조3000억원 규모의 선제적인 기업자금 지원에 나선다. 한편 구미 산단 업체들은 코로나19 극복에 적극 동참하고 있다. 코오롱인더스트리는 연구용 멜트블로운 MB 필터 설비를 제조용으로 전환해 마스크 200만장 월간 분량의 MB필터를 무상공급 중이다. 또 대구·경북 코로나19 생활치료센터로 사용되는 서울대병원 인재원 경북 문경 에 코로나19 치료를 위한 음압치료병실 1개동을 지원했다. 인탑스는 코로나19 확산으로 피해를 입은 돌봄가정 독거노인을 대상으로 8400만원 상당의 생필품 세트 등을 기부하고 있다. LG이노텍은 구미에 마스크 1만8000장을 기부했다.
라임벙커 피해간 골프여제 박인비,박씨 회사 케이아이비 라임오렌지펀드 5억원 투자 지난해 펀드 환매중단 발생한 펀드와 별개 상품 이데일리 전재욱 기자 골프 여제 女帝 박인비씨가 라임자산운용 펀드에 5억원을 간접으로 투자했는데 지난해 발생한 환매 중단 사태를 빗겨간 것으로 밝혀졌다. 박인비 선수가 지난 2월 호주 사우스오스트레일리아주 시턴의 로열 애들레이드 골프클럽에서 열린 LPGA 투어 ISPS 한다 호주여자오픈 대회에서 우승한 뒤 트로피를 들고 포즈를 취하고 있다. 사진 연합뉴스 1일 금융감독원 전자공시시스템에 올라온 주식회사 케이아이비 KIB 의 감사보고서를 보면 이 회사는 지난해 기준으로 라임자산운용의 라임오렌지사모펀드 수익증권 약 4억9000만원어치를 보유하고 있다. 박씨는 케이아이비 지분 48.5%를 가진 단일 주주로서 2대 주주이고 가족 지분까지 합하면 회사 지분 과반을 가진 최대주주다. 케이아이비가 라임오렌지사모펀드에 투자한 시점은 2018년이다. 당시 투자금액은 4억9000만원이다. 회사 감사보고서를 보면 이 수익증권의 현재 가치를 측정한 공정가치는 투자 원금과 거의 변동이 없다. 박씨 회사가 투자한 펀드는 지난해 발생한 1조6000억원 규모의 라임 사태와 연관이 없다. 업계에 따르면 오렌지 라는 이름을 붙여 출시한 라임자산운용의 펀드 시리즈 상당수는 대체 투자 자산을 투자처로 삼고 있다. 인프라나 부동산 혹은 비상장 회사에 투자하고 임대료 혹은 배당을 받아 수익을 내는 구조를 띤다. 케이아이비는 박씨의 가족이 2009년 설립한 대구에 있는 페트병 제조업체다. 박씨 부친의 과거 언론 인터뷰 기사를 보면 회사 이름은 박씨 모친의 성씨 氏 김 K 과 그의 이름 인비 IB 에서 따왔다. 박씨가 투어 생활을 하면서 번 30억원을 밑천으로 설립한 가족 회사 다. 이 회사는 설립 이후 2012년 외부감사를 받기 시작한 이래 지난해까지 영업적자를 낸 적이 없는 등 현금 흐름이 양호한 편이다. 지난해 매출은 203억원 영업이익 15억원을 기록해 전년 대비 매출은 9.7% 영업익은 137% 각각 증가했다. 케이아이비 관계자는 “회사 여유자금을 운용하기 위한 목적으로 투자가 이뤄진 것으로 안다”며 “라임펀드에 투자해 지금까지 손해가 발생한 부분은 없다”고 말했다.
공항 면세점 임대료 뒤늦게 20% 감면… 한숨 돌린 면세업계,코로나19 여파로 김포공항 내 운영 중인 롯데면세점이 휴점에 돌입한 12일 김포국제공항 국제선 청사 내 롯데면세점의 셔터 문이 내려가 있다. 사진 머니투데이DB 정부가 대기업과 중견기업 공항 면세점 임대료를 20% 감면하기로 했다. 매출 부진과 높은 임대료라는 이중고에 내몰렸던 면세업계는 안도의 한숨을 내쉬면서도 추가 대책이 필요하다는 목소리가 나온다. 1일 정부는 중소기업과 소상공인 임대료 감면율을 기존 25%에서 50%로 높이고 대·중견기업 임대료는 20% 신규 감면하기로 했다. 공항 이용객수가 지난해 대비 60%에 도달할 때까지 최대 6개월 한시 적용된다. 코로나19에 따른 해외입국 금지와 국제 인적·물적 이동제한으로 심각한 타격을 받은 면세업계를 지원하기 위해서다. 앞서 대기업 면세점들은 인천공항공사 면세점 임대료 중 91.5%를 담당하고 있음에도 있는데 감면 대상에서 제외된 데에 크게 반발했다. 실제 지난달 1일부터 15일까지 인천공항 상업시설의 매출은 작년 동기대비 78%나 떨어졌다. 공항 입점 면세점의 3월 매출은 임대료에도 크게 못 미치는 상황이다. 이들 면세점들의 손실 규모만 3월 한 달간 1000억원을 훌쩍 웃돌 전망이다. 업계는 정부 대책을 반기면서도 위기 타개를 위해선 추가 대책이 필요하다고 입을 모은다. 한국면세점협회는 정부와 공기업이 먼저 적극적으로 업계를 지원하는 후속 조치가 계속 뒤따라야 한다 고 밝혔다. 면세점협회는 정부가 발표한 코로나19 관련 업종별 긴급 지원 방안에 담긴 공항 상업시설 입대료 부담 경감 조치는 다소 늦은 감이 있으나 정부·공기업 대기업·중소기업 간 고장난 상생 생태계를 선순환 구조로 부활시키는 의미를 갖는다 고 평했다. 이어 이번에 정부 지원이 없었다면 우량 대기업 면세점도 함께 무너져 중소기업 납품업체 등 중소·중견업체 피해도 불가피했을 것 이라고 말했다.
이디야커피 최첨단 로스팅 공장 가동…제2도약 선언,한국경제TV 신선미 기자 이디야커피가 창립 19주년을 맞아 자체 로스팅 공장 이디야 드림팩토리 의 가동을 시작했습니다. 경기도 평택 대지 4천평에 건립된 드림팩토리 는 400억원을 들여 세계적 로스팅 기기 제조사의 최신 설비를 도입했습니다. 열풍식·반열풍식 로스터기를 혼합 사용해 다양한 맛과 향을 지닌 원두를 연간 6천톤 대량 생산할 수 있게 된 겁니다. 문창기 회장은 제품 생산에서 유통 물류까지 모든 과정을 업그레이드 했다 며 제2의 도약을 선언했습니다.
종합 3월 완성차5사 판매량…국내 ‘날고’ 해외 ‘답보’,공장 가동률 회복 신차 효과 지속…코로나19 영향 방어 아이뉴스24 황금빛 기자 3월 한 달 동안 국내 완성차 5사의 자동차 판매량은 국내 시장은 전달 대비 큰 폭의 회복세를 보였지만 해외 시장에서는 답보하는 모습을 보였다. 1일 업계에 따르면 현대자동차 기아자동차 르노삼성자동차 한국지엠 쌍용자동차 등 완성차 5사는 지난 3월 한 달 동안 국내에서 15만1천25대 해외에서 44만6천801대 등 총 59만7천826대를 판매했다. 이는 전월과 비교해서 국내 84.8% 해외 1.9% 각각 증가한 수치다. 전체로는 14.9% 늘었다. 전년 동월과 비교해서는 국내는 9.2% 증가했지만 해외와 전체로는 각각 20.8% 14.9% 감소한 실적이다. 국내 판매량이 전월과 비교해 높은 증가율을 기록한 것은 신종 코로나바이러스 감염증 코로나19 의 영향을 미친 것으로 보인다. 2월에는 코로나19가 급속히 확산되면서 현대차 기아차 쌍용차 등이 공장 가동을 일시 중단하며 생산에 차질을 빚었다. 3월 들어 국내 완성차 공장 가동률은 평균 90%로 회복됐다. 이와 함께 정부가 코로나19로 인한 수요 부진을 타개하고자 승용차 개별소비세 개소세 인하 카드를 꺼내자 완성차업계가 이에 더한 판촉 활동을 활발히 하면서 3월 수요가 살아난 것으로 분석된다. 각 사별로 보면 현대차가 국내 7만2천180대 해외 23만6천323대 등 총 30만8천503대를 판매했다. 특히 국내 판매를 이끈 모델은 그랜저로 총 1만6천600대나 팔렸다. 그랜저 판매량은 1만7천247대 팔린 지난 2016년 12월 이래 3년 3개월 만에 최대 판매 실적을 기록했다. 프리미엄 브랜드 제네시스는 총 6천203대 팔렸는데 GV80이 3천268대 팔리면서 실적을 이끌었다. 기아차는 국내 5만1천8대 해외 17만5천952대 등 총 22만6천960대를 판매했다. 특히 국내 판매량이 5만 대를 돌파한 것은 2018년 4월 이후 23개월 만이다. 지난해 12월 출시한 3세대 K5의 인기가 지속된 것이 주효했다. K5는 지난달 총 8천193대 팔리며 가장 많은 판매량을 기록했다. 3세대 K5는 출시 이후 2019년 12월부터 4개월 연속 기아차 월간 판매량 1위를 기록하고 있다. 국내 완성차 5사. 사진 각 사 르노삼성차는 내수 1만2천12대 수출 3천88대로 총 1만5천100대를 판매했다. 특히 신차 XM3의 돌풍이 매섭다. 지난 3월 9일 출시한 이후 총 5천581대 판매되며 3월 전체 내수의 46%를 차지하는 판매 실적을 보였다. 현재 XM3는 지난 3월 말 기준 총 1만7천263대의 누적계약대수를 기록하고 있다. 한국지엠도 신차 효과를 톡톡히 보는 중이다. 지난 3월 한 달 동안에는 내수 총 8천965대 수출 2만8천953대 등 총 3만7천918대를 판매했다. 내수에서 가장 많이 팔린 모델은 트레일블레이저로 총 3천187대 팔렸다. 지난 2월에도 608대 팔리며 신차 효과를 입증하더니 이달에는 베스트셀링 모델로 등극하며 실적을 견인했다. 쌍용차는 내수 6천860대 수출 2천485대 등 총 9천345대를 판매했다. 쌍용차도 전월 대비로는 전체적으로 30.9% 증가한 판매 실적을 기록했다. 내수에서 가장 많이 팔린 모델은 렉스턴 스포츠로 총 2천582대 판매됐다. 해외 시장 판매에서는 현대차와 기아차가 코로나19로 인한 수요 위축과 일부 해외 공장 가동 중단 등으로 판매량 감소 영향을 받고 있다. 3월에는 유럽 북미 등 주요 시장에서 코로나19 사태가 확산되기 시작해서다. 한편 올해 1월부터 3월까지 누적 판매량을 보면 국내 33만2천349대 해외 135만5천556대 등 총 168만7천905대를 기록했다. 이는 전년동기대비 국내 7.6% 해외 9.6% 전체 9.2% 각각 줄어든 수치다.
녹아내리는 매출에 재편되는 빙과시장,국내 빙과시장 3년 만에 20% 감소 아동 인구 감소·대체재가 영향 미쳐 ‘아이스크림 상시 할인’도 업체 수익성에 영향 ※ 이미지를 누르면 크게 볼 수 있습니다. 빙과시장 점유율 2위 업체 빙그레가 4위인 해태아이스크림을 1400억원에 인수하기로 하면서 빙과업계가 재편될 조짐이 나타나고 있다. 아동 인구 감소와 아이스크림 대체재로 빙과시장 규모가 감소하자 굳건했던 아이스크림 ‘빅4’ 체제에도 변화가 생긴 것이다. 국내 아이스크림 시장 규모는 2015년에 마지막으로 2조원을 넘긴 뒤 꾸준히 하락하고 있다. 식품산업통계정보시스템을 보면 2015년 빙과류의 할인점·편의점 등 소매점 매출은 2조184억원이었는데 3년 후인 2018년엔 1조6292억원으로 약 20%가량 감소했다. 매출이 줄어들면서 지난해 3분기 기준 롯데제과·빙그레·롯데푸드·해태제과 4사가 전체 시장의 87%를 나눠 가진 아이스크림 시장 내 경쟁도 치열해졌다. 한 아이스크림 업계 관계자는 “아이스크림 산업은 대형 장치산업으로 설비투자에 들어가는 비용이 많이 들어서 4사가 오랜 시간 시장을 과점할 수 있었다”며 “4사 체제는 그대로 가겠지만 시장 규모가 줄어든 데 따른 변화는 있을 것”이라고 말했다. ※ 이미지를 누르면 크게 볼 수 있습니다. 업계에서는 국내 빙과시장 규모가 줄어들게 된 가장 큰 이유로 최대 아이스크림 구매층인 어린이의 감소를 꼽는다. 행정안전부 주민등록인구통계를 보면 2011년 992만명이었던 아동 인구수는 지난해 793만명에 그치는 등 8년 만에 200만명 가까이 줄어든 것으로 집계됐다. 커피전문점같이 빙과류를 대체할 수 있는 곳들이 주목받고 있다는 점도 빙과업계의 입지를 좁히고 있다. 한 빙과업체 쪽은 “요새는 패스트푸드점에서도 아이스크림을 판매하니 소비자들이 길에서 아이스크림을 사 먹을 유인이 줄어든 것 같다”고 했다. 아이스크림 할인판매가 상시화되면서 업체 수익성이 악화된 것도 시장 재편을 불러온 원인으로 꼽힌다. 2010년 최종판매자가 아이스크림 가격을 정할 수 있는 오픈프라이스 제도가 도입되면서 아이스크림 할인이 상시화됐는데 오픈프라이스가 폐지된 뒤에도 유통업체가 빙과류를 할인판매하면서 납품단가 인하 압박을 받아 수익성이 떨어졌다는 것이다. 신용평가사 한국기업평가는 지난해 해태제과의 무보증사채 신용등급을 하향 A→A 하면서 “빙과시장은 주 소비층인 아동 인구 감소로 성장이 어려운 데다 할인판매가 장기화되면서 가격 정찰제 정착도 쉽지 않을 것으로 예상된다”고 분석했다. 해태제과의 2017 2019년 매출은 7604억원 → 7254억원 → 6900억원으로 역성장했고 지난해 영업이익은 전년 230억 보다 약 37% 줄어든 145억원에 그쳤다.
